Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,061428,2019,05,10,8.8
IDCJAC0016,061428,2019,05,11,13.6
IDCJAC0016,061428,2019,05,12,13.5
IDCJAC0016,061428,2019,05,13,12.1
IDCJAC0016,061428,2019,05,14,13.1
IDCJAC0016,061428,2019,05,15,12.1
IDCJAC0016,061428,2019,05,16,12.8
IDCJAC0016,061428,2019,05,17,13.0
IDCJAC0016,061428,2019,05,18,12.8
IDCJAC0016,061428,2019,05,19,12.3
IDCJAC0016,061428,2019,05,20,11.7
IDCJAC0016,061428,2019,05,21,12.7
IDCJAC0016,061428,2019,05,22,12.3
IDCJAC0016,061428,2019,05,23,11.7
IDCJAC0016,061428,2019,05,24,12.1
IDCJAC0016,061428,2019,05,25,12.2
IDCJAC0016,061428,2019,05,26,11.4
IDCJAC0016,061428,2019,05,27,10.7
IDCJAC0016,061428,2019,05,28,12.1
IDCJAC0016,061428,2019,05,29,11.2
IDCJAC0016,061428,2019,05,30,12.0
IDCJAC0016,061428,2019,05,31,11.9
IDCJAC0016,061428,2019,06,01,7.5
IDCJAC0016,061428,2019,06,02,6.5
IDCJAC0016,061428,2019,06,03,7.9
IDCJAC0016,061428,2019,06,04,3.8
IDCJAC0016,061428,2019,06,05,8.0
IDCJAC0016,061428,2019,06,06,11.7
IDCJAC0016,061428,2019,06,07,7.6
IDCJAC0016,061428,2019,06,08,4.1
IDCJAC0016,061428,2019,06,09,11.6
IDCJAC0016,061428,2019,06,10,11.2
IDCJAC0016,061428,2019,06,11,11.2
IDCJAC0016,061428,2019,06,12,10.9
IDCJAC0016,061428,2019,06,13,9.4
IDCJAC0016,061428,2019,06,14,10.6
IDCJAC0016,061428,2019,06,15,11.4
IDCJAC0016,061428,2019,06,16,8.9
IDCJAC0016,061428,2019,06,17,7.8
IDCJAC0016,061428,2019,06,18,9.4
IDCJAC0016,061428,2019,06,19,11.1
IDCJAC0016,061428,2019,06,20,11.1
IDCJAC0016,061428,2019,06,21,11.0
IDCJAC0016,061428,2019,06,22,7.8
IDCJAC0016,061428,2019,06,23,5.8
IDCJAC0016,061428,2019,06,24,8.5
IDCJAC0016,061428,2019,06,25,7.7
IDCJAC0016,061428,2019,06,26,9.9
IDCJAC0016,061428,2019,06,27,11.4
IDCJAC0016,061428,2019,06,28,10.1
IDCJAC0016,061428,2019,06,29,10.8
IDCJAC0016,061428,2019,06,30,10.3
IDCJAC0016,061428,2019,07,01,11.4
IDCJAC0016,061428,2019,07,02,11.2
IDCJAC0016,061428,2019,07,03,9.2
IDCJAC0016,061428,2019,07,04,7.3
IDCJAC0016,061428,2019,07,05,10.0
IDCJAC0016,061428,2019,07,06,8.6
IDCJAC0016,061428,2019,07,07,11.1
IDCJAC0016,061428,2019,07,08,7.3
IDCJAC0016,061428,2019,07,09,12.0
IDCJAC0016,061428,2019,07,10,12.0
IDCJAC0016,061428,2019,07,11,12.1
IDCJAC0016,061428,2019,07,12,11.5
IDCJAC0016,061428,2019,07,13,11.9
IDCJAC0016,061428,2019,07,14,12.2
IDCJAC0016,061428,2019,07,15,12.0
IDCJAC0016,061428,2019,07,16,12.3
IDCJAC0016,061428,2019,07,17,12.4
IDCJAC0016,061428,2019,07,18,12.5
IDCJAC0016,061428,2019,07,19,12.5
IDCJAC0016,061428,2019,07,20,12.6
IDCJAC0016,061428,2019,07,21,12.7
IDCJAC0016,061428,2019,07,22,8.5
IDCJAC0016,061428,2019,07,23,12.9
IDCJAC0016,061428,2019,07,24,12.9
IDCJAC0016,061428,2019,07,25,13.0
IDCJAC0016,061428,2019,07,26,11.5
IDCJAC0016,061428,2019,07,27,12.0
IDCJAC0016,061428,2019,07,28,12.8
IDCJAC0016,061428,2019,07,29,13.4
IDCJAC0016,061428,2019,07,30,9.9
IDCJAC0016,061428,2019,07,31,7.9
IDCJAC0016,061428,2019,08,01,13.2
IDCJAC0016,061428,2019,08,02,10.1
IDCJAC0016,061428,2019,08,03,14.0
IDCJAC0016,061428,2019,08,04,13.9
IDCJAC0016,061428,2019,08,05,13.0
IDCJAC0016,061428,2019,08,06,14.2
IDCJAC0016,061428,2019,08,07,14.3
IDCJAC0016,061428,2019,08,08,13.8
IDCJAC0016,061428,2019,08,09,14.3
IDCJAC0016,061428,2019,08,10,14.5
IDCJAC0016,061428,2019,08,11,11.6
IDCJAC0016,061428,2019,08,12,14.3
IDCJAC0016,061428,2019,08,13,15.0
IDCJAC0016,061428,2019,08,14,15.1
IDCJAC0016,061428,2019,08,15,15.2
IDCJAC0016,061428,2019,08,16,15.3
IDCJAC0016,061428,2019,08,17,15.3
IDCJAC0016,061428,2019,08,18,15.5
IDCJAC0016,061428,2019,08,19,14.8
IDCJAC0016,061428,2019,08,20,15.8
IDCJAC0016,061428,2019,08,21,15.4
IDCJAC0016,061428,2019,08,22,14.1
IDCJAC0016,061428,2019,08,23,15.7
IDCJAC0016,061428,2019,08,24,16.2
IDCJAC0016,061428,2019,08,25,16.4
IDCJAC0016,061428,2019,08,26,10.3
IDCJAC0016,061428,2019,08,27,12.4
IDCJAC0016,061428,2019,08,28,16.2
IDCJAC0016,061428,2019,08,29,12.5
IDCJAC0016,061428,2019,08,30,6.4
IDCJAC0016,061428,2019,08,31,9.1
IDCJAC0016,061428,2019,09,01,16.8
IDCJAC0016,061428,2019,09,02,18.0
IDCJAC0016,061428,2019,09,03,18.1
IDCJAC0016,061428,2019,09,04,18.3
IDCJAC0016,061428,2019,09,05,18.2
IDCJAC0016,061428,2019,09,06,16.9
IDCJAC0016,061428,2019,09,07,18.7
IDCJAC0016,061428,2019,09,08,18.9
IDCJAC0016,061428,2019,09,09,17.8
IDCJAC0016,061428,2019,09,10,17.5
IDCJAC0016,061428,2019,09,11,19.1
IDCJAC0016,061428,2019,09,12,18.5
IDCJAC0016,061428,2019,09,13,17.9
IDCJAC0016,061428,2019,09,14,19.2
IDCJAC0016,061428,2019,09,15,19.9
IDCJAC0016,061428,2019,09,16,16.4
IDCJAC0016,061428,2019,09,17,5.0
IDCJAC0016,061428,2019,09,18,13.0
IDCJAC0016,061428,2019,09,19,15.4
IDCJAC0016,061428,2019,09,20,20.7
IDCJAC0016,061428,2019,09,21,16.8
IDCJAC0016,061428,2019,09,22,15.4
IDCJAC0016,061428,2019,09,23,20.5
IDCJAC0016,061428,2019,09,24,22.0
IDCJAC0016,061428,2019,09,25,21.4
IDCJAC0016,061428,2019,09,26,18.3
IDCJAC0016,061428,2019,09,27,21.8
IDCJAC0016,061428,2019,09,28,22.3
IDCJAC0016,061428,2019,09,29,22.9
IDCJAC0016,061428,2019,09,30,18.0
IDCJAC0016,061428,2019,10,01,22.2
IDCJAC0016,061428,2019,10,02,23.4
IDCJAC0016,061428,2019,10,03,23.6
IDCJAC0016,061428,2019,10,04,22.8
IDCJAC0016,061428,2019,10,05,11.4
IDCJAC0016,061428,2019,10,06,20.0
IDCJAC0016,061428,2019,10,07,23.6
IDCJAC0016,061428,2019,10,08,17.9
IDCJAC0016,061428,2019,10,09,21.3
IDCJAC0016,061428,2019,10,10,19.3
IDCJAC0016,061428,2019,10,11,22.2
IDCJAC0016,061428,2019,10,12,9.7
IDCJAC0016,061428,2019,10,13,18.6
IDCJAC0016,061428,2019,10,14,25.1
IDCJAC0016,061428,2019,10,15,25.7
IDCJAC0016,061428,2019,10,16,24.4
IDCJAC0016,061428,2019,10,17,25.9
IDCJAC0016,061428,2019,10,18,26.2
IDCJAC0016,061428,2019,10,19,25.8
IDCJAC0016,061428,2019,10,20,26.5
IDCJAC0016,061428,2019,10,21,26.6
IDCJAC0016,061428,2019,10,22,26.8
IDCJAC0016,061428,2019,10,23,26.4
IDCJAC0016,061428,2019,10,24,22.5
IDCJAC0016,061428,2019,10,25,27.1
IDCJAC0016,061428,2019,10,26,24.2
IDCJAC0016,061428,2019,10,27,27.5
IDCJAC0016,061428,2019,10,28,23.3
IDCJAC0016,061428,2019,10,29,26.9
IDCJAC0016,061428,2019,10,30,19.5
IDCJAC0016,061428,2019,10,31,26.9
IDCJAC0016,061428,2019,11,01,26.3
IDCJAC0016,061428,2019,11,02,25.3
IDCJAC0016,061428,2019,11,03,21.8
IDCJAC0016,061428,2019,11,04,18.7
IDCJAC0016,061428,2019,11,05,21.4
IDCJAC0016,061428,2019,11,06,28.6
IDCJAC0016,061428,2019,11,07,28.0
IDCJAC0016,061428,2019,11,08,28.5
IDCJAC0016,061428,2019,11,09,28.3
IDCJAC0016,061428,2019,11,10,28.0
IDCJAC0016,061428,2019,11,11,27.6
IDCJAC0016,061428,2019,11,12,28.9
IDCJAC0016,061428,2019,11,13,28.0
IDCJAC0016,061428,2019,11,14,28.3
IDCJAC0016,061428,2019,11,15,29.2
IDCJAC0016,061428,2019,11,16,27.1
IDCJAC0016,061428,2019,11,17,22.4
IDCJAC0016,061428,2019,11,18,28.2
IDCJAC0016,061428,2019,11,19,29.0
IDCJAC0016,061428,2019,11,20,25.3
IDCJAC0016,061428,2019,11,21,27.2
IDCJAC0016,061428,2019,11,22,28.0
IDCJAC0016,061428,2019,11,23,16.4
IDCJAC0016,061428,2019,11,24,9.1
IDCJAC0016,061428,2019,11,25,21.2
IDCJAC0016,061428,2019,11,26,22.2
IDCJAC0016,061428,2019,11,27,30.4
IDCJAC0016,061428,2019,11,28,30.0
IDCJAC0016,061428,2019,11,29,16.8
IDCJAC0016,061428,2019,11,30,20.9
IDCJAC0016,061428,2019,12,01,19.7
IDCJAC0016,061428,2019,12,02,18.8
IDCJAC0016,061428,2019,12,03,30.5
IDCJAC0016,061428,2019,12,04,29.9
IDCJAC0016,061428,2019,12,05,28.7
IDCJAC0016,061428,2019,12,06,23.3
IDCJAC0016,061428,2019,12,07,26.1
IDCJAC0016,061428,2019,12,08,28.5
IDCJAC0016,061428,2019,12,09,27.6
IDCJAC0016,061428,2019,12,10,27.6
IDCJAC0016,061428,2019,12,11,24.6
IDCJAC0016,061428,2019,12,12,18.3
IDCJAC0016,061428,2019,12,13,14.6
IDCJAC0016,061428,2019,12,14,27.6
IDCJAC0016,061428,2019,12,15,21.2
IDCJAC0016,061428,2019,12,16,25.2
IDCJAC0016,061428,2019,12,17,30.8
IDCJAC0016,061428,2019,12,18,30.4
IDCJAC0016,061428,2019,12,19,24.1
IDCJAC0016,061428,2019,12,20,28.4
IDCJAC0016,061428,2019,12,21,27.9
IDCJAC0016,061428,2019,12,22,12.9
IDCJAC0016,061428,2019,12,23,7.1
IDCJAC0016,061428,2019,12,24,16.6
IDCJAC0016,061428,2019,12,25,27.8
IDCJAC0016,061428,2019,12,26,31.6
IDCJAC0016,061428,2019,12,27,31.6
IDCJAC0016,061428,2019,12,28,31.8
IDCJAC0016,061428,2019,12,29,29.7
IDCJAC0016,061428,2019,12,30,28.7
IDCJAC0016,061428,2019,12,31,29.2
IDCJAC0016,061428,2020,01,01,30.1
IDCJAC0016,061428,2020,01,02,13.8
IDCJAC0016,061428,2020,01,03,27.7
IDCJAC0016,061428,2020,01,04,30.8
IDCJAC0016,061428,2020,01,05,29.5
IDCJAC0016,061428,2020,01,06,11.3
IDCJAC0016,061428,2020,01,07,14.7
IDCJAC0016,061428,2020,01,08,25.2
IDCJAC0016,061428,2020,01,09,5.7
IDCJAC0016,061428,2020,01,10,29.7
IDCJAC0016,061428,2020,01,11,3.5
IDCJAC0016,061428,2020,01,12,23.2
IDCJAC0016,061428,2020,01,13,25.3
IDCJAC0016,061428,2020,01,14,29.1
IDCJAC0016,061428,2020,01,15,22.5
IDCJAC0016,061428,2020,01,16,13.6
IDCJAC0016,061428,2020,01,17,9.1
IDCJAC0016,061428,2020,01,18,5.5
IDCJAC0016,061428,2020,01,19,12.5
IDCJAC0016,061428,2020,01,20,23.2
IDCJAC0016,061428,2020,01,21,30.9
IDCJAC0016,061428,2020,01,22,30.2
IDCJAC0016,061428,2020,01,23,29.5
IDCJAC0016,061428,2020,01,24,16.6
IDCJAC0016,061428,2020,01,25,18.3
IDCJAC0016,061428,2020,01,26,25.8
IDCJAC0016,061428,2020,01,27,19.7
IDCJAC0016,061428,2020,01,28,25.1
IDCJAC0016,061428,2020,01,29,15.5
IDCJAC0016,061428,2020,01,30,27.9
IDCJAC0016,061428,2020,01,31,26.9
IDCJAC0016,061428,2020,02,01,29.7
IDCJAC0016,061428,2020,02,02,26.3
IDCJAC0016,061428,2020,02,03,21.3
IDCJAC0016,061428,2020,02,04,12.1
IDCJAC0016,061428,2020,02,05,23.8
IDCJAC0016,061428,2020,02,06,5.7
IDCJAC0016,061428,2020,02,07,11.9
IDCJAC0016,061428,2020,02,08,12.1
IDCJAC0016,061428,2020,02,09,5.5
IDCJAC0016,061428,2020,02,10,15.3
IDCJAC0016,061428,2020,02,11,27.5
IDCJAC0016,061428,2020,02,12,21.0
IDCJAC0016,061428,2020,02,13,15.3
IDCJAC0016,061428,2020,02,14,23.8
IDCJAC0016,061428,2020,02,15,19.9
IDCJAC0016,061428,2020,02,16,15.0
IDCJAC0016,061428,2020,02,17,5.5
IDCJAC0016,061428,2020,02,18,26.1
IDCJAC0016,061428,2020,02,19,27.1
IDCJAC0016,061428,2020,02,20,26.1
IDCJAC0016,061428,2020,02,21,21.9
IDCJAC0016,061428,2020,02,22,12.6
IDCJAC0016,061428,2020,02,23,17.3
IDCJAC0016,061428,2020,02,24,15.2
IDCJAC0016,061428,2020,02,25,26.1
IDCJAC0016,061428,2020,02,26,18.1
IDCJAC0016,061428,2020,02,27,13.9
IDCJAC0016,061428,2020,02,28,25.6
IDCJAC0016,061428,2020,02,29,24.5
IDCJAC0016,061428,2020,03,01,24.1
IDCJAC0016,061428,2020,03,02,24.6
IDCJAC0016,061428,2020,03,03,4.3
IDCJAC0016,061428,2020,03,04,9.8
IDCJAC0016,061428,2020,03,05,4.2
IDCJAC0016,061428,2020,03,06,20.5
IDCJAC0016,061428,2020,03,07,8.2
IDCJAC0016,061428,2020,03,08,10.1
IDCJAC0016,061428,2020,03,09,9.9
IDCJAC0016,061428,2020,03,10,20.4
IDCJAC0016,061428,2020,03,11,15.3
IDCJAC0016,061428,2020,03,12,20.6
IDCJAC0016,061428,2020,03,13,23.1
IDCJAC0016,061428,2020,03,14,5.5
IDCJAC0016,061428,2020,03,15,16.6
IDCJAC0016,061428,2020,03,16,18.5
IDCJAC0016,061428,2020,03,17,11.0
IDCJAC0016,061428,2020,03,18,22.1
IDCJAC0016,061428,2020,03,19,21.9
IDCJAC0016,061428,2020,03,20,21.8
IDCJAC0016,061428,2020,03,21,19.9
IDCJAC0016,061428,2020,03,22,20.4
IDCJAC0016,061428,2020,03,23,11.2
IDCJAC0016,061428,2020,03,24,16.5
IDCJAC0016,061428,2020,03,25,10.4
IDCJAC0016,061428,2020,03,26,4.2
IDCJAC0016,061428,2020,03,27,15.8
IDCJAC0016,061428,2020,03,28,11.1
IDCJAC0016,061428,2020,03,29,18.8
IDCJAC0016,061428,2020,03,30,6.4
IDCJAC0016,061428,2020,03,31,19.7
IDCJAC0016,061428,2020,04,01,17.5
IDCJAC0016,061428,2020,04,02,11.1
IDCJAC0016,061428,2020,04,03,10.7
IDCJAC0016,061428,2020,04,04,17.8
IDCJAC0016,061428,2020,04,05,18.8
IDCJAC0016,061428,2020,04,06,17.8
IDCJAC0016,061428,2020,04,07,10.7
IDCJAC0016,061428,2020,04,08,7.6
IDCJAC0016,061428,2020,04,09,7.7
IDCJAC0016,061428,2020,04,10,6.2
IDCJAC0016,061428,2020,04,11,17.6
IDCJAC0016,061428,2020,04,12,17.6
IDCJAC0016,061428,2020,04,13,15.0
IDCJAC0016,061428,2020,04,14,17.2
IDCJAC0016,061428,2020,04,15,17.1
IDCJAC0016,061428,2020,04,16,13.6
IDCJAC0016,061428,2020,04,17,16.5
IDCJAC0016,061428,2020,04,18,15.8
IDCJAC0016,061428,2020,04,19,16.4
IDCJAC0016,061428,2020,04,20,11.1
IDCJAC0016,061428,2020,04,21,12.1
IDCJAC0016,061428,2020,04,22,15.9
IDCJAC0016,061428,2020,04,23,15.6
IDCJAC0016,061428,2020,04,24,15.6
IDCJAC0016,061428,2020,04,25,15.5
IDCJAC0016,061428,2020,04,26,13.7
IDCJAC0016,061428,2020,04,27,6.6
IDCJAC0016,061428,2020,04,28,9.5
IDCJAC0016,061428,2020,04,29,12.7
IDCJAC0016,061428,2020,04,30,5.5
IDCJAC0016,061428,2020,05,01,12.9
IDCJAC0016,061428,2020,05,02,14.4
IDCJAC0016,061428,2020,05,03,14.1
IDCJAC0016,061428,2020,05,04,14.1
IDCJAC0016,061428,2020,05,05,8.9
IDCJAC0016,061428,2020,05,06,11.0
IDCJAC0016,061428,2020,05,07,11.5
IDCJAC0016,061428,2020,05,08,13.3
IDCJAC0016,061428,2020,05,09,10.1
IDCJAC0016,061428,2020,05,10,13.6
IDCJAC0016,061428,2020,05,11,13.5
IDCJAC0016,061428,2020,05,12,13.3
IDCJAC0016,061428,2020,05,13,10.3
IDCJAC0016,061428,2020,05,14,9.3
IDCJAC0016,061428,2020,05,15,9.1
IDCJAC0016,061428,2020,05,16,11.3
IDCJAC0016,061428,2020,05,17,10.9
IDCJAC0016,061428,2020,05,18,7.1
IDCJAC0016,061428,2020,05,19,11.7
IDCJAC0016,061428,2020,05,20,12.1
IDCJAC0016,061428,2020,05,21,4.6
IDCJAC0016,061428,2020,05,22,6.4
IDCJAC0016,061428,2020,05,23,9.4
IDCJAC0016,061428,2020,05,24,5.0
IDCJAC0016,061428,2020,05,25,3.9
IDCJAC0016,061428,2020,05,26,9.1
IDCJAC0016,061428,2020,05,27,9.4
IDCJAC0016,061428,2020,05,28,12.0
IDCJAC0016,061428,2020,05,29,9.4
IDCJAC0016,061428,2020,05,30,10.5
IDCJAC0016,061428,2020,05,31,7.3
IDCJAC0016,061428,2020,06,01,10.8
IDCJAC0016,061428,2020,06,02,9.4
IDCJAC0016,061428,2020,06,03,11.6
IDCJAC0016,061428,2020,06,04,10.9
IDCJAC0016,061428,2020,06,05,11.7
IDCJAC0016,061428,2020,06,06,11.5
IDCJAC0016,061428,2020,06,07,10.7
IDCJAC0016,061428,2020,06,08,11.0
IDCJAC0016,061428,2020,06,09,5.9
IDCJAC0016,061428,2020,06,10,6.8
IDCJAC0016,061428,2020,06,11,9.9
IDCJAC0016,061428,2020,06,12,8.0
IDCJAC0016,061428,2020,06,13,8.3
IDCJAC0016,061428,2020,06,14,9.7
IDCJAC0016,061428,2020,06,15,11.5
IDCJAC0016,061428,2020,06,16,11.5
IDCJAC0016,061428,2020,06,17,9.7
IDCJAC0016,061428,2020,06,18,9.1
IDCJAC0016,061428,2020,06,19,11.4
IDCJAC0016,061428,2020,06,20,11.2
IDCJAC0016,061428,2020,06,21,6.7
IDCJAC0016,061428,2020,06,22,10.6
IDCJAC0016,061428,2020,06,23,10.6
IDCJAC0016,061428,2020,06,24,11.5
IDCJAC0016,061428,2020,06,25,11.5
IDCJAC0016,061428,2020,06,26,11.2
IDCJAC0016,061428,2020,06,27,10.1
IDCJAC0016,061428,2020,06,28,10.6
IDCJAC0016,061428,2020,06,29,11.4
IDCJAC0016,061428,2020,06,30,10.1
IDCJAC0016,061428,2020,07,01,11.7
IDCJAC0016,061428,2020,07,02,11.7
IDCJAC0016,061428,2020,07,03,9.6
IDCJAC0016,061428,2020,07,04,10.8
IDCJAC0016,061428,2020,07,05,11.8
IDCJAC0016,061428,2020,07,06,11.9
IDCJAC0016,061428,2020,07,07,11.5
IDCJAC0016,061428,2020,07,08,9.4
IDCJAC0016,061428,2020,07,09,11.5
IDCJAC0016,061428,2020,07,10,6.7
IDCJAC0016,061428,2020,07,11,7.4
IDCJAC0016,061428,2020,07,12,11.6
IDCJAC0016,061428,2020,07,13,12.0
IDCJAC0016,061428,2020,07,14,6.6
IDCJAC0016,061428,2020,07,15,10.0
IDCJAC0016,061428,2020,07,16,8.4
IDCJAC0016,061428,2020,07,17,5.6
IDCJAC0016,061428,2020,07,18,9.1
IDCJAC0016,061428,2020,07,19,12.7
IDCJAC0016,061428,2020,07,20,12.8
IDCJAC0016,061428,2020,07,21,12.3
IDCJAC0016,061428,2020,07,22,10.4
IDCJAC0016,061428,2020,07,23,13.0
IDCJAC0016,061428,2020,07,24,10.7
IDCJAC0016,061428,2020,07,25,7.2
IDCJAC0016,061428,2020,07,26,3.5
IDCJAC0016,061428,2020,07,27,6.8
IDCJAC0016,061428,2020,07,28,7.3
IDCJAC0016,061428,2020,07,29,13.0
IDCJAC0016,061428,2020,07,30,11.1
IDCJAC0016,061428,2020,07,31,11.1
IDCJAC0016,061428,2020,08,01,13.9
IDCJAC0016,061428,2020,08,02,14.0
IDCJAC0016,061428,2020,08,03,13.7
IDCJAC0016,061428,2020,08,04,14.1
